,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
7931,43,Mujer,2.43,5.89,4.29,5.39,Neutral,Alto,7.34,0.88,Si,Positivo
7932,33,Mujer,6.77,1.12,1.15,10.04,Excelente,Alto,7.62,0.02,Si,Neutral
7933,21,Mujer,9.36,2.43,2.53,7.965271254230335,Mala,Bajo,6.95,5.57,Si,Negativo
7934,57,Hombre,10.93,1.61,2.98,7.62,Neutral,Medio,5.44,0.85,No,Positivo
7935,28,Otro,4.66,0.93,2.89,6.62,Neutral,Bajo,5.29,0.95,Si,Neutral
7936,49,Hombre,3.35,7.37,1.23,11.78,Buena,Medio,6.02,0.8,Si,Negativo
7937,50,Hombre,1.24,6.78,3.86,12.46,Buena,Medio,4.18,0.51,No,Positivo
7938,39,Hombre,2.71,3.93,2.5259352591682034,9.91,Neutral,Bajo,6.08,4.9,Si,Neutral
7939,59,Hombre,11.24,1.7,3.91,7.965271254230335,Neutral,Bajo,8.34,8.26,Si,Neutral
7940,50,Hombre,7.28,0.1,1.13,14.61,Excelente,Bajo,8.08,4.9,Si,Negativo
7941,26,Hombre,9.18,4.99,0.78,1.4,Excelente,Alto,5.39,4.62,Si,Neutral
7942,50,Otro,10.07,0.78,1.51,5.4,Mala,Medio,7.53,7.87,Si,Neutral
7943,24,Hombre,10.12,4.25,1.4,10.76,Neutral,Alto,5.31,2.3,No,Positivo
7944,38,Mujer,1.08,4.19,1.52,9.01,Neutral,Medio,7.47,3.72,No,Neutral
7945,63,Mujer,8.41,6.91,1.55,9.58,Excelente,Alto,4.55,9.57,No,Neutral
7946,37,Otro,4.28,0.67,0.75,1.35,Neutral,Alto,4.61,8.46,No,Positivo
7947,18,Hombre,3.24,2.28,0.34,1.9,Buena,Bajo,5.54,7.9,No,Neutral
7948,46,Otro,11.17,7.0,1.93,9.39,Mala,Bajo,5.68,3.33,No,Negativo
7949,29,Otro,8.41,2.17,3.0,7.7,Mala,Bajo,4.87,2.16,No,Negativo
7950,48,Otro,2.89,6.22,3.69,12.06,Excelente,Alto,5.75,7.51,No,Positivo
7951,28,Otro,10.51,1.85,4.67,4.58,Neutral,Medio,5.74,0.36,Si,Positivo
7952,27,Otro,1.68,3.66,3.84,5.32,Excelente,Medio,5.72,6.65,Si,Positivo
7953,33,Mujer,6.16,5.89,3.87,7.965271254230335,Excelente,Alto,5.85,3.36,No,Negativo
7954,49,Mujer,4.98,0.09,4.8,9.16,Buena,Medio,5.37,7.73,No,Negativo
7955,56,Otro,7.5,6.46,4.29,7.04,Buena,Bajo,8.28,2.61,No,Neutral
7956,56,Otro,2.09,0.84,1.27,2.69,Neutral,Bajo,7.51,1.6,Si,Positivo
7957,47,Otro,10.41,5.28,1.76,13.61,Mala,Bajo,4.87,9.6,Si,Positivo
7958,54,Hombre,5.08,6.95,1.64,5.59,Buena,Medio,8.74,1.09,Si,Negativo
7959,24,Otro,9.84,7.37,0.82,7.965271254230335,Mala,Alto,8.96,1.89,No,Negativo
7960,28,Mujer,3.13,2.43,2.64,1.56,Excelente,Medio,5.1,5.73,No,Neutral
7961,45,Mujer,1.27,6.71,0.04,14.71,Neutral,Alto,4.99,1.5,No,Positivo
7962,41,Otro,1.07,2.95,4.68,13.12,Neutral,Bajo,4.94,2.11,No,Neutral
7963,33,Hombre,9.54,2.42,0.33,4.71,Excelente,Alto,4.95,2.04,Si,Negativo
7964,37,Otro,6.04,5.85,0.13,10.61,Mala,Bajo,8.1,5.68,No,Neutral
7965,47,Otro,4.76,4.94,4.81,4.68,Buena,Medio,4.82,5.63,No,Neutral
7966,50,Otro,5.48,5.83,3.19,9.55,Neutral,Medio,7.92,2.86,Si,Positivo
7967,29,Mujer,8.01,6.42,4.27,6.87,Excelente,Medio,7.6,8.49,No,Neutral
7968,24,Otro,1.67,0.48,2.87,7.965271254230335,Neutral,Bajo,5.44,0.33,Si,Positivo
7969,27,Mujer,1.53,0.87,4.15,11.29,Excelente,Bajo,6.2,4.86,No,Negativo
7970,45,Mujer,8.2,5.77,4.44,14.77,Excelente,Alto,8.26,9.3,No,Neutral
7971,24,Hombre,4.87,6.29,2.1,9.32,Excelente,Medio,5.26,0.11,Si,Negativo
7972,45,Otro,2.25,6.77,2.13,10.54,Neutral,Medio,5.0,5.16,Si,Positivo
7973,30,Otro,6.73,3.18,4.7,5.11,Mala,Alto,8.73,9.62,Si,Positivo
7974,58,Mujer,9.88,3.4,3.89,7.965271254230335,Mala,Alto,7.47,9.67,Si,Positivo
7975,54,Hombre,11.6,3.16,0.98,5.25,Buena,Bajo,7.5,4.06,No,Neutral
7976,42,Otro,2.89,1.05,0.37,12.62,Excelente,Medio,8.9,2.1,No,Negativo
7977,40,Otro,1.8,3.8,0.55,7.46,Buena,Alto,4.89,9.3,Si,Negativo
7978,57,Hombre,3.54,5.77,3.24,1.83,Buena,Alto,8.59,2.21,No,Negativo
7979,46,Hombre,9.54,5.05,1.83,1.65,Excelente,Bajo,4.9,7.62,Si,Positivo
7980,21,Otro,8.12,6.42,1.42,1.98,Excelente,Medio,4.18,0.69,No,Negativo
7981,65,Hombre,5.09,3.95,4.42,14.03,Mala,Medio,5.69,7.08,No,Positivo
7982,32,Otro,9.1,7.91,4.25,6.84,Neutral,Bajo,6.29,3.83,Si,Neutral
7983,56,Otro,2.78,7.26,4.1,10.04,Neutral,Bajo,4.69,4.09,No,Neutral
7984,48,Mujer,3.29,4.75,0.37,11.34,Buena,Bajo,6.47,3.47,No,Positivo
7985,29,Mujer,10.81,6.88,2.79,1.99,Buena,Bajo,4.18,8.83,Si,Negativo
7986,42,Mujer,3.14,7.64,3.74,10.18,Excelente,Alto,6.85,9.99,Si,Neutral
7987,20,Otro,8.22,3.12,0.7,8.11,Neutral,Alto,4.67,6.03,Si,Negativo
7988,40,Mujer,11.72,0.38,1.98,1.69,Buena,Alto,4.03,2.2,No,Neutral
7989,28,Hombre,11.12,5.55,0.96,5.03,Mala,Alto,5.97,6.29,Si,Positivo
7990,40,Mujer,5.39,3.87,2.86,9.69,Neutral,Alto,5.98,6.07,Si,Neutral
7991,65,Mujer,8.0,4.43,3.82,6.37,Excelente,Bajo,5.73,7.17,No,Neutral
7992,64,Mujer,10.79,7.64,1.74,3.56,Neutral,Alto,8.13,8.68,No,Neutral
7993,62,Mujer,2.13,0.59,3.0,1.11,Buena,Alto,6.4,8.29,No,Positivo
7994,28,Hombre,1.35,5.93,0.28,12.09,Neutral,Bajo,5.07,9.16,No,Negativo
7995,35,Hombre,4.7,0.05,0.17,4.68,Excelente,Medio,7.03,1.83,Si,Positivo
7996,23,Mujer,4.93,6.59,3.55,6.15,Neutral,Bajo,5.23,8.82,No,Positivo
7997,28,Otro,11.5,1.54,2.87,9.32,Mala,Bajo,4.51,4.87,Si,Negativo
7998,49,Otro,7.15,3.33,1.54,4.96,Excelente,Medio,5.32,5.87,Si,Neutral
7999,33,Hombre,3.18,5.58,3.87,12.88,Excelente,Medio,5.47,8.63,No,Negativo
8000,35,Otro,7.54,2.12,1.5,8.94,Excelente,Medio,8.3,8.68,Si,Positivo
8001,26,Otro,11.73,3.4,2.56,8.76,Excelente,Bajo,5.94,2.56,Si,Positivo
8002,39,Otro,7.03,0.45,3.72,4.98,Mala,Alto,5.48,9.68,Si,Positivo
8003,39,Hombre,9.97,7.86,1.91,2.62,Neutral,Medio,5.49,5.09,No,Negativo
8004,41,Otro,4.48,7.11,0.43,11.27,Buena,Medio,8.65,3.08,No,Negativo
8005,21,Otro,2.42,3.67,1.17,12.96,Buena,Alto,7.9,8.27,Si,Negativo
8006,49,Mujer,1.43,1.14,3.97,12.65,Neutral,Medio,4.65,0.39,No,Positivo
8007,32,Mujer,6.13,5.76,1.77,10.37,Neutral,Medio,6.18,3.71,No,Negativo
8008,28,Hombre,5.29,1.48,0.94,3.34,Mala,Bajo,4.5,1.3,Si,Neutral
8009,34,Hombre,8.04,5.59,4.98,13.57,Buena,Bajo,6.47,1.59,Si,Neutral
8010,32,Mujer,8.8,4.56,1.36,3.66,Neutral,Bajo,5.03,0.2,No,Negativo
8011,36,Otro,5.66,3.62,0.51,14.91,Neutral,Medio,8.74,2.59,Si,Positivo
8012,27,Hombre,9.27,2.21,1.76,5.67,Buena,Medio,6.99,1.69,Si,Neutral
8013,65,Hombre,1.19,0.88,0.15,11.19,Excelente,Alto,5.45,9.64,No,Positivo
8014,38,Hombre,4.82,1.81,1.12,10.68,Excelente,Alto,7.54,3.77,No,Neutral
8015,42,Hombre,8.91,4.56,4.09,8.77,Neutral,Bajo,5.87,5.57,No,Negativo
8016,47,Otro,6.18,7.35,2.47,1.27,Neutral,Alto,6.64,1.57,No,Negativo
8017,61,Otro,1.8,5.62,1.33,2.58,Excelente,Alto,4.91,4.5,Si,Positivo
8018,63,Otro,4.81,4.79,0.81,12.53,Excelente,Medio,4.81,8.61,Si,Neutral
8019,19,Mujer,4.64,3.37,0.28,5.74,Buena,Bajo,5.24,9.54,Si,Negativo
8020,43,Hombre,9.51,5.36,3.08,4.45,Neutral,Alto,5.01,3.59,No,Neutral
8021,19,Mujer,3.93,1.45,3.89,5.82,Buena,Alto,8.38,9.0,Si,Neutral
8022,24,Otro,5.63,7.05,0.91,9.0,Buena,Bajo,6.97,0.2,No,Negativo
8023,40,Hombre,8.91,5.91,4.25,13.73,Buena,Bajo,5.87,7.67,No,Negativo
8024,49,Hombre,1.66,6.36,4.24,4.55,Buena,Medio,6.33,5.005510655408122,No,Neutral
8025,22,Mujer,11.58,5.42,0.75,11.88,Buena,Alto,5.98,2.08,No,Positivo
8026,42,Hombre,7.05,0.41,0.53,13.9,Buena,Medio,7.37,5.02,Si,Neutral
8027,31,Otro,3.12,6.79,0.8,1.17,Neutral,Medio,8.92,9.78,No,Neutral
8028,23,Hombre,4.38,3.98,0.52,7.81,Mala,Alto,7.59,2.99,No,Positivo
8029,38,Hombre,4.44,1.48,3.28,13.95,Mala,Medio,7.26,2.24,Si,Neutral
8030,41,Hombre,2.5,4.8,0.25,8.82,Neutral,Bajo,4.62,5.09,Si,Positivo
8031,20,Otro,5.64,3.21,0.07,11.35,Neutral,Medio,4.68,9.62,No,Negativo
8032,62,Otro,3.14,5.05,1.17,13.97,Excelente,Medio,6.23,4.74,Si,Negativo
8033,29,Hombre,5.95,6.21,4.33,1.09,Neutral,Medio,4.96,9.41,No,Neutral
8034,30,Mujer,6.09,7.39,0.22,8.99,Neutral,Alto,8.5,0.14,Si,Positivo
8035,38,Otro,9.95,2.69,4.49,5.1,Mala,Bajo,5.61,9.37,Si,Negativo
8036,41,Hombre,3.65,3.06,1.46,4.91,Excelente,Alto,8.39,7.24,No,Neutral
8037,32,Otro,6.79,7.67,4.42,5.16,Mala,Alto,6.04,1.9,No,Negativo
8038,46,Mujer,4.77,2.25,3.77,5.11,Mala,Medio,5.7,0.42,Si,Neutral
8039,23,Hombre,2.8,3.46,2.38,11.19,Neutral,Alto,7.16,7.54,Si,Negativo
8040,24,Mujer,6.79,1.78,2.5259352591682034,3.8,Excelente,Alto,4.42,4.91,Si,Positivo
8041,64,Otro,11.1,4.1,2.5259352591682034,11.44,Neutral,Alto,7.95,5.005510655408122,No,Negativo
8042,29,Otro,9.11,7.34,0.03,8.19,Mala,Bajo,5.32,9.63,Si,Neutral
8043,39,Hombre,10.45,6.43,2.47,3.98,Excelente,Bajo,7.84,2.74,Si,Negativo
8044,44,Otro,11.01,5.78,3.21,12.83,Buena,Alto,7.16,1.7,No,Neutral
8045,57,Mujer,3.96,1.54,1.23,10.27,Neutral,Bajo,6.73,2.7,No,Negativo
8046,31,Otro,10.04,3.16,1.32,1.13,Mala,Bajo,5.37,9.61,Si,Negativo
8047,51,Otro,11.74,0.53,4.66,7.73,Excelente,Alto,4.41,7.53,Si,Neutral
8048,26,Hombre,2.63,5.85,3.49,10.95,Neutral,Bajo,4.44,8.3,Si,Negativo
8049,18,Otro,7.05,6.91,4.23,13.56,Buena,Alto,4.88,10.0,Si,Negativo
8050,40,Mujer,9.64,5.86,4.57,5.41,Mala,Alto,6.14,1.49,No,Positivo
8051,46,Hombre,9.54,5.05,2.5259352591682034,1.65,Excelente,Bajo,4.9,7.62,Si,Positivo
8052,40,Otro,9.93,7.26,4.95,14.69,Mala,Alto,8.08,5.98,No,Positivo
8053,36,Mujer,9.05,3.5,4.98,9.17,Mala,Alto,4.36,7.31,Si,Negativo
8054,52,Mujer,10.25,4.22,4.59,4.74,Mala,Bajo,7.08,9.9,Si,Positivo
8055,25,Otro,9.35,3.26,3.3,13.61,Neutral,Medio,5.09,8.9,No,Positivo
8056,24,Hombre,8.79,5.93,2.2,10.88,Neutral,Bajo,4.74,2.2,Si,Neutral
8057,59,Hombre,6.07,0.64,2.18,10.46,Mala,Alto,5.58,0.52,Si,Neutral
8058,26,Hombre,2.38,0.69,2.52,7.57,Mala,Alto,4.88,0.42,No,Negativo
8059,51,Hombre,4.84,2.28,1.62,13.6,Neutral,Bajo,7.79,2.3,No,Neutral
8060,65,Mujer,7.09,4.58,1.56,7.61,Buena,Alto,8.42,4.65,No,Positivo
8061,53,Mujer,8.38,2.1,3.62,6.03,Mala,Alto,8.63,9.91,No,Neutral
8062,34,Hombre,7.02,3.56,1.83,1.64,Excelente,Bajo,6.19,8.55,Si,Positivo
8063,58,Otro,9.18,1.85,2.76,7.84,Excelente,Medio,5.57,0.33,Si,Negativo
8064,45,Otro,8.99,3.971435469268686,4.06,4.93,Excelente,Bajo,7.64,2.34,Si,Negativo
8065,30,Otro,1.84,1.98,0.24,14.74,Neutral,Bajo,7.01,7.88,No,Neutral
8066,60,Otro,3.23,2.55,0.92,1.17,Mala,Bajo,8.77,6.95,Si,Negativo
8067,51,Hombre,11.17,1.94,2.7,10.74,Buena,Bajo,5.81,3.47,No,Positivo
8068,45,Hombre,11.35,0.28,4.19,7.65,Buena,Medio,7.36,9.23,No,Neutral
8069,60,Mujer,8.98,5.22,0.57,8.98,Buena,Bajo,4.96,1.79,Si,Negativo
8070,22,Otro,6.443269288803943,6.74,2.5259352591682034,14.77,Neutral,Bajo,4.13,9.63,Si,Negativo
8071,59,Otro,7.56,3.71,4.2,14.91,Excelente,Alto,4.6,0.67,Si,Positivo
8072,39,Mujer,11.3,3.84,1.73,7.3,Mala,Medio,8.57,3.68,No,Neutral
8073,53,Otro,4.05,7.3,3.78,1.04,Neutral,Alto,8.66,0.58,No,Positivo
8074,30,Mujer,5.82,5.64,0.86,7.965271254230335,Mala,Alto,4.07,7.31,Si,Neutral
8075,24,Hombre,1.52,3.0,1.45,9.63,Mala,Alto,6.39,9.39,No,Neutral
8076,20,Mujer,9.76,2.77,4.62,7.45,Mala,Medio,6.13,7.87,Si,Positivo
8077,62,Mujer,5.33,3.68,1.13,7.965271254230335,Neutral,Medio,4.59,8.2,Si,Neutral
8078,50,Mujer,4.99,3.19,1.49,13.91,Neutral,Alto,6.38,6.02,No,Negativo
8079,37,Otro,3.02,7.07,1.79,3.22,Buena,Alto,5.52,6.33,Si,Negativo
8080,26,Hombre,1.37,1.21,4.08,9.09,Mala,Alto,4.29,6.48,No,Neutral
8081,30,Otro,10.87,0.3,0.95,6.44,Neutral,Alto,6.53,8.57,Si,Positivo
8082,37,Otro,6.48,1.43,1.07,8.06,Buena,Medio,4.18,8.37,Si,Neutral
8083,45,Mujer,3.5,7.25,1.61,8.21,Buena,Medio,7.11,9.28,No,Positivo
8084,28,Otro,8.34,4.23,4.42,6.55,Buena,Alto,7.92,3.33,No,Positivo
8085,32,Hombre,3.56,3.87,0.05,10.76,Neutral,Medio,7.24,4.49,Si,Negativo
8086,44,Otro,3.01,3.44,0.88,6.39,Mala,Alto,5.8,9.67,No,Positivo
8087,50,Hombre,11.87,4.29,0.6,5.0,Excelente,Bajo,8.87,9.29,No,Positivo
8088,56,Otro,2.09,0.74,2.21,4.74,Neutral,Alto,6.25,1.56,Si,Positivo
8089,29,Mujer,4.46,1.87,1.08,2.55,Mala,Bajo,6.53,2.52,No,Neutral
8090,29,Mujer,3.31,4.6,4.43,14.89,Neutral,Alto,5.49,0.34,Si,Neutral
8091,50,Mujer,2.66,7.15,1.98,2.64,Excelente,Bajo,4.76,9.96,Si,Neutral
8092,28,Otro,3.8,3.74,1.85,6.68,Mala,Bajo,8.76,8.57,Si,Negativo
8093,44,Mujer,11.29,0.66,3.88,1.12,Buena,Alto,5.5,3.04,Si,Positivo
8094,29,Otro,4.18,3.46,2.08,5.04,Buena,Medio,6.63,4.16,Si,Negativo
8095,64,Otro,11.14,6.65,4.64,10.67,Excelente,Alto,5.53,4.44,Si,Positivo
8096,39,Hombre,4.77,2.97,2.5259352591682034,13.7,Buena,Alto,5.32,7.43,No,Positivo
8097,44,Hombre,3.86,0.11,2.1,8.33,Neutral,Medio,8.01,5.58,Si,Positivo
8098,32,Hombre,4.72,0.17,2.26,7.965271254230335,Excelente,Bajo,7.85,1.0,Si,Positivo
8099,46,Mujer,11.13,2.62,2.95,2.92,Mala,Alto,7.09,8.53,Si,Negativo
8100,45,Mujer,11.65,6.08,3.86,14.56,Excelente,Medio,7.84,8.66,No,Neutral
8101,35,Otro,4.06,4.38,0.29,8.05,Excelente,Bajo,7.99,0.14,Si,Negativo
8102,49,Hombre,8.32,3.9,4.08,6.13,Excelente,Bajo,7.84,3.78,Si,Positivo
8103,20,Otro,8.92,6.4,1.53,3.34,Neutral,Alto,7.95,5.18,Si,Negativo
8104,65,Mujer,2.56,2.68,1.52,5.03,Mala,Medio,8.87,6.81,Si,Negativo
8105,35,Otro,2.08,2.33,4.09,13.42,Mala,Alto,8.64,1.28,Si,Negativo
8106,42,Mujer,3.02,5.84,2.12,14.12,Neutral,Medio,8.78,5.2,Si,Negativo
8107,31,Mujer,2.46,3.971435469268686,3.03,14.34,Excelente,Bajo,6.43,2.09,No,Neutral
8108,27,Mujer,9.02,0.9,0.09,14.72,Mala,Medio,4.17,8.72,Si,Positivo
8109,63,Hombre,7.11,2.26,0.06,7.53,Buena,Alto,7.71,5.04,No,Negativo
8110,52,Hombre,10.61,4.53,4.48,2.04,Mala,Alto,5.92,3.41,Si,Neutral
8111,44,Mujer,2.81,0.97,2.46,3.39,Neutral,Alto,5.42,3.67,No,Neutral
8112,55,Mujer,7.97,5.05,1.82,14.83,Neutral,Bajo,8.4,0.11,No,Negativo
8113,38,Mujer,6.84,7.33,3.06,13.45,Buena,Alto,7.45,4.78,No,Positivo
8114,65,Otro,11.07,6.69,2.93,8.1,Neutral,Alto,8.24,9.25,No,Positivo
8115,65,Hombre,6.26,5.91,0.68,5.68,Buena,Bajo,5.18,6.32,Si,Negativo
8116,24,Hombre,2.66,4.45,1.14,14.73,Neutral,Medio,7.72,1.21,Si,Negativo
8117,33,Hombre,11.14,4.54,4.01,11.02,Neutral,Bajo,8.66,2.38,No,Neutral
8118,64,Hombre,11.87,7.88,2.22,6.33,Mala,Medio,5.0,2.27,No,Negativo
8119,48,Mujer,11.89,7.54,3.62,4.37,Excelente,Alto,5.6,9.24,Si,Negativo
8120,55,Otro,8.78,1.22,1.84,7.26,Excelente,Bajo,4.59,3.8,No,Negativo
8121,30,Mujer,10.65,6.82,1.47,4.69,Mala,Medio,8.17,8.06,No,Neutral
8122,64,Mujer,10.66,0.91,2.4,4.58,Mala,Medio,8.58,0.01,No,Negativo
8123,34,Otro,9.79,5.15,0.37,6.15,Buena,Medio,6.45,0.82,No,Neutral
8124,61,Otro,1.12,5.98,3.14,13.87,Mala,Bajo,5.99,7.39,No,Neutral
8125,28,Otro,1.38,3.8,1.18,9.26,Buena,Medio,4.22,0.73,No,Negativo
8126,35,Hombre,6.94,6.33,1.74,2.06,Excelente,Alto,8.88,5.14,No,Neutral
8127,55,Hombre,1.3,5.51,2.96,1.95,Excelente,Bajo,7.05,5.07,Si,Negativo
8128,41,Otro,3.8,7.15,2.32,4.2,Excelente,Alto,8.27,6.53,Si,
8129,49,Mujer,3.12,0.47,4.75,3.59,Excelente,Alto,5.88,4.22,Si,Positivo
8130,26,Mujer,11.44,0.14,1.13,6.78,Buena,Bajo,4.61,7.7,No,Positivo
8131,57,Otro,7.29,6.47,2.72,7.94,Buena,Medio,8.46,5.93,No,Positivo
8132,28,Hombre,3.03,1.76,2.56,13.76,Buena,Alto,7.82,2.2,No,Negativo
8133,27,Mujer,5.16,7.62,2.32,10.0,Neutral,Bajo,5.88,8.57,Si,Negativo
8134,61,Mujer,11.5,5.16,4.63,13.63,Buena,Alto,6.39,3.8,No,Negativo
8135,62,Otro,3.3,4.78,3.96,9.44,Buena,Alto,4.88,7.72,No,Positivo
8136,34,Hombre,8.93,7.0,0.47,3.57,Neutral,Medio,4.15,2.31,No,Negativo
8137,56,Hombre,4.72,1.15,4.4,2.65,Mala,Bajo,8.89,9.09,Si,Negativo
8138,32,Hombre,11.15,7.05,2.22,5.51,Mala,Medio,5.88,7.74,No,Positivo
8139,18,Mujer,8.84,3.08,2.96,1.35,Excelente,Bajo,4.25,3.39,No,Negativo
8140,59,Mujer,4.84,1.77,1.54,3.77,Excelente,Bajo,5.73,3.08,No,
8141,42,Mujer,6.84,7.94,0.26,3.09,Neutral,Alto,6.93,7.61,No,Positivo
8142,39,Hombre,11.92,1.87,0.87,9.82,Mala,Bajo,7.64,7.2,Si,Neutral
8143,57,Hombre,1.2,3.971435469268686,4.99,4.15,Buena,Alto,5.43,4.22,No,Negativo
8144,61,Hombre,5.47,3.7,4.53,13.73,Excelente,Medio,4.53,9.62,Si,Positivo
8145,19,Hombre,6.35,5.54,0.63,1.98,Neutral,Bajo,7.82,8.35,No,
8146,36,Mujer,11.93,5.6,3.58,9.04,Excelente,Bajo,4.8,3.04,Si,Negativo
8147,48,Otro,9.63,0.85,2.06,13.12,Buena,Alto,7.1,7.13,No,Neutral
8148,30,Otro,6.12,6.62,3.25,3.81,Buena,Medio,4.48,5.14,No,Positivo
8149,27,Mujer,1.09,1.93,1.03,6.91,Excelente,Medio,5.29,5.62,Si,Positivo
8150,63,Mujer,6.51,3.4,2.29,3.58,Mala,Bajo,5.17,5.43,,Negativo
8151,53,Otro,11.29,2.52,4.9,3.27,Excelente,Medio,8.83,9.01,Si,Neutral
8152,63,Otro,2.77,7.46,3.3,10.67,Neutral,Alto,6.57,3.35,No,Positivo
8153,38,Otro,2.06,4.72,4.19,5.17,Excelente,Bajo,8.24,7.15,No,Negativo
8154,42,Otro,6.28,3.87,1.69,4.53,Excelente,Alto,5.83,3.84,No,Negativo
8155,30,Otro,7.38,5.9,2.68,9.0,Neutral,Medio,5.84,1.6,No,Negativo
8156,50,Mujer,10.94,6.43,2.5259352591682034,11.53,Mala,Alto,8.12,8.22,No,Negativo
8157,28,Mujer,1.21,7.27,4.29,11.2,Neutral,Medio,7.37,2.34,Si,Negativo
8158,62,Mujer,6.98,3.38,1.54,8.35,Neutral,Alto,6.03,1.84,Si,Negativo
8159,22,Hombre,5.23,6.39,2.37,12.25,Mala,Bajo,8.24,3.57,Si,Neutral
8160,41,Otro,11.16,3.971435469268686,3.27,7.36,Buena,Alto,7.74,6.38,Si,Neutral
8161,30,Otro,1.49,1.13,3.03,13.39,Excelente,Alto,7.28,6.1,No,Positivo
8162,58,Hombre,6.53,6.34,2.5259352591682034,1.68,Neutral,Bajo,6.48,6.9,Si,Negativo
8163,59,Mujer,9.07,4.05,1.86,1.2,Excelente,Bajo,6.16,8.9,No,Negativo
8164,50,Hombre,1.43,7.52,4.43,7.965271254230335,Buena,Alto,4.53,0.94,No,Negativo
8165,36,Hombre,11.47,2.26,2.0,1.86,Excelente,Bajo,4.62,2.66,No,Negativo
8166,51,Mujer,11.58,5.27,0.36,10.73,Excelente,Medio,5.26,7.17,No,Positivo
8167,49,Otro,6.443269288803943,7.07,0.06,14.74,Excelente,Alto,5.53,9.01,No,Negativo
8168,64,Hombre,5.15,0.22,2.45,11.12,Neutral,Bajo,6.14,4.01,Si,Negativo
8169,49,Mujer,9.93,7.5,0.7,3.74,Excelente,Alto,4.02,7.64,No,Neutral
8170,50,Otro,10.13,5.96,0.52,1.16,Buena,Alto,5.69,7.29,No,Positivo
8171,57,Mujer,10.77,4.09,0.37,6.62,Excelente,Bajo,8.55,7.44,Si,Neutral
8172,62,Otro,9.86,0.07,3.5,6.1,Buena,Medio,8.66,5.87,Si,Neutral
8173,26,Hombre,2.45,4.86,2.5259352591682034,4.08,Mala,Medio,8.55,5.005510655408122,No,Neutral
8174,18,Hombre,8.45,3.38,0.05,14.67,Buena,Bajo,7.22,2.59,Si,Positivo
8175,63,Mujer,1.16,0.96,1.31,10.45,Neutral,Medio,7.79,5.0,Si,Positivo
8176,50,Otro,4.01,8.0,2.55,4.11,Excelente,Bajo,6.88,5.44,No,Neutral
8177,57,Mujer,9.22,3.39,4.42,1.02,Neutral,Medio,7.65,5.73,No,Neutral
8178,47,Hombre,5.87,7.49,4.16,8.14,Neutral,Alto,4.28,0.38,No,Positivo
8179,26,Hombre,7.76,7.67,0.54,10.37,Excelente,Medio,6.37,8.47,Si,Negativo
8180,21,Hombre,10.08,0.28,2.19,10.47,Neutral,Bajo,7.53,3.37,No,Neutral
8181,36,Mujer,11.13,3.85,0.29,8.72,Buena,Alto,6.85,3.29,Si,Positivo
8182,44,Hombre,7.89,6.51,2.99,11.25,Neutral,Medio,5.67,4.77,Si,Negativo
8183,51,Mujer,1.36,3.2,1.9,10.58,Neutral,Alto,4.02,0.86,Si,Neutral
8184,20,Mujer,10.14,6.83,3.54,10.43,Mala,Alto,4.18,3.78,Si,
8185,65,Mujer,9.56,4.02,3.48,9.33,Excelente,Medio,7.16,3.57,No,Neutral
8186,48,Otro,1.02,4.18,2.4,5.79,Mala,Bajo,6.18,1.24,No,Negativo
8187,28,Otro,7.75,7.15,0.65,11.78,Mala,Alto,7.91,1.72,No,Positivo
8188,55,Otro,5.53,6.84,1.88,7.99,Neutral,Medio,6.65,7.18,No,Negativo
8189,24,Otro,8.37,0.69,3.38,9.04,Buena,Bajo,7.56,5.62,No,Negativo
8190,41,Mujer,5.11,4.24,2.46,11.21,Excelente,Bajo,5.61,7.72,Si,Positivo
8191,41,Hombre,1.5,2.62,0.6,9.44,Mala,Bajo,6.54,0.38,No,Neutral
8192,19,Mujer,9.11,3.14,3.35,1.12,Mala,Alto,4.57,7.61,Si,Neutral
8193,24,Mujer,11.8,6.24,4.2,1.63,Neutral,Bajo,4.95,0.04,Si,Neutral
8194,32,Otro,2.07,7.88,1.0,1.32,Mala,Bajo,4.7,0.38,No,Negativo
8195,54,Otro,1.94,1.61,1.88,2.0,Excelente,Bajo,5.92,4.47,Si,Neutral
8196,43,Hombre,6.44,4.71,1.92,9.66,Neutral,Alto,8.07,9.27,Si,Neutral
8197,35,Hombre,10.71,7.85,4.28,2.35,Excelente,Medio,8.49,8.1,Si,Negativo
8198,22,Hombre,11.27,4.2,2.85,7.04,Excelente,Medio,4.96,6.0,No,Positivo
8199,38,Otro,8.2,2.18,0.87,2.17,Neutral,Medio,7.71,0.47,No,Positivo
8200,41,Hombre,1.14,6.24,1.56,13.13,Mala,Medio,7.59,5.02,No,Negativo
8201,44,Hombre,9.97,0.86,4.39,11.72,Excelente,Medio,6.34,8.13,No,Negativo
8202,56,Otro,7.03,0.45,2.59,3.95,Mala,Alto,5.87,3.51,Si,Neutral
8203,37,Otro,4.98,2.92,0.26,4.61,Neutral,Medio,6.02,2.38,No,Neutral
8204,24,Otro,4.44,4.86,1.63,2.6,Mala,Bajo,6.67,2.97,No,Neutral
