,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
7902,35,Otro,7.54,2.12,1.5,8.94,Excelente,Medio,8.3,8.68,Si,Positivo
7903,26,Otro,11.73,3.4,2.56,8.76,Excelente,Bajo,5.94,2.56,Si,Positivo
7904,39,Otro,7.03,0.45,3.72,4.98,Mala,Alto,5.48,9.68,Si,Positivo
7905,39,Hombre,9.97,7.86,1.91,2.62,Neutral,Medio,5.49,5.09,No,Negativo
7906,41,Otro,4.48,7.11,0.43,11.27,Buena,Medio,8.65,3.08,No,Negativo
7907,21,Otro,2.42,3.67,1.17,12.96,Buena,Alto,7.9,8.27,Si,Negativo
7908,49,Mujer,1.43,1.14,3.97,12.65,Neutral,Medio,4.65,0.39,No,Positivo
7909,32,Mujer,6.13,5.76,1.77,10.37,Neutral,Medio,6.18,3.71,No,Negativo
7910,28,Hombre,5.29,1.48,0.94,3.34,Mala,Bajo,4.5,1.3,Si,Neutral
7911,34,Hombre,8.04,5.59,4.98,13.57,Buena,Bajo,6.47,1.59,Si,Neutral
7912,32,Mujer,8.8,4.56,1.36,3.66,Neutral,Bajo,5.03,0.2,No,Negativo
7913,36,Otro,5.66,3.62,0.51,14.91,Neutral,Medio,8.74,2.59,Si,Positivo
7914,27,Hombre,9.27,2.21,1.76,5.67,Buena,Medio,6.99,1.69,Si,Neutral
7915,65,Hombre,1.19,0.88,0.15,11.19,Excelente,Alto,5.45,9.64,No,Positivo
7916,38,Hombre,4.82,1.81,1.12,10.68,Excelente,Alto,7.54,3.77,No,Neutral
7917,42,Hombre,8.91,4.56,4.09,8.77,Neutral,Bajo,5.87,5.57,No,Negativo
7918,47,Otro,6.18,7.35,2.47,1.27,Neutral,Alto,6.64,1.57,No,Negativo
7919,61,Otro,1.8,5.62,1.33,2.58,Excelente,Alto,4.91,4.5,Si,Positivo
7920,63,Otro,4.81,4.79,0.81,12.53,Excelente,Medio,4.81,8.61,Si,Neutral
7921,19,Mujer,4.64,3.37,0.28,5.74,Buena,Bajo,5.24,9.54,Si,Negativo
7922,43,Hombre,9.51,5.36,3.08,4.45,Neutral,Alto,5.01,3.59,No,Neutral
7923,19,Mujer,3.93,1.45,3.89,5.82,Buena,Alto,8.38,9.0,Si,Neutral
7924,24,Otro,5.63,7.05,0.91,9.0,Buena,Bajo,6.97,0.2,No,Negativo
7925,40,Hombre,8.91,5.91,4.25,13.73,Buena,Bajo,5.87,7.67,No,Negativo
7926,49,Hombre,1.66,6.36,4.24,4.55,Buena,Medio,6.33,5.004031782065835,No,Neutral
7927,22,Mujer,11.58,5.42,0.75,11.88,Buena,Alto,5.98,2.08,No,Positivo
7928,42,Hombre,7.05,0.41,0.53,13.9,Buena,Medio,7.37,5.02,Si,Neutral
7929,31,Otro,3.12,6.79,0.8,1.17,Neutral,Medio,8.92,9.78,No,Neutral
7930,23,Hombre,4.38,3.98,0.52,7.81,Mala,Alto,7.59,2.99,No,Positivo
7931,38,Hombre,4.44,1.48,3.28,13.95,Mala,Medio,7.26,2.24,Si,Neutral
7932,41,Hombre,2.5,4.8,0.25,8.82,Neutral,Bajo,4.62,5.09,Si,Positivo
7933,20,Otro,5.64,3.21,0.07,11.35,Neutral,Medio,4.68,9.62,No,Negativo
7934,30,Mujer,6.09,7.39,0.22,8.99,Neutral,Alto,8.5,0.14,Si,Positivo
7935,41,Hombre,3.65,3.06,1.46,4.91,Excelente,Alto,8.39,7.24,No,Neutral
7936,23,Hombre,2.8,3.46,2.38,11.19,Neutral,Alto,7.16,7.54,Si,Negativo
7937,24,Mujer,6.79,1.78,2.5290282931354366,3.8,Excelente,Alto,4.42,4.91,Si,Positivo
7938,64,Otro,11.1,4.1,2.5290282931354366,11.44,Neutral,Alto,7.95,5.004031782065835,No,Negativo
7939,29,Otro,9.11,7.34,0.03,8.19,Mala,Bajo,5.32,9.63,Si,Neutral
7940,26,Hombre,2.63,5.85,3.49,10.95,Neutral,Bajo,4.44,8.3,Si,Negativo
7941,40,Mujer,9.64,5.86,4.57,5.41,Mala,Alto,6.14,1.49,No,Positivo
7942,46,Hombre,9.54,5.05,2.5290282931354366,1.65,Excelente,Bajo,4.9,7.62,Si,Positivo
7943,45,Otro,8.99,3.973487447461093,4.06,4.93,Excelente,Bajo,7.64,2.34,Si,Negativo
7944,60,Mujer,8.98,5.22,0.57,8.98,Buena,Bajo,4.96,1.79,Si,Negativo
7945,22,Otro,6.444081563103487,6.74,2.5290282931354366,14.77,Neutral,Bajo,4.13,9.63,Si,Negativo
7946,53,Otro,4.05,7.3,3.78,1.04,Neutral,Alto,8.66,0.58,No,Positivo
7947,30,Mujer,5.82,5.64,0.86,7.97265033666125,Mala,Alto,4.07,7.31,Si,Neutral
7948,62,Mujer,5.33,3.68,1.13,7.97265033666125,Neutral,Medio,4.59,8.2,Si,Neutral
7949,28,Otro,8.34,4.23,4.42,6.55,Buena,Alto,7.92,3.33,No,Positivo
7950,32,Hombre,3.56,3.87,0.05,10.76,Neutral,Medio,7.24,4.49,Si,Negativo
7951,56,Otro,2.09,0.74,2.21,4.74,Neutral,Alto,6.25,1.56,Si,Positivo
7952,29,Mujer,3.31,4.6,4.43,14.89,Neutral,Alto,5.49,0.34,Si,Neutral
7953,28,Otro,3.8,3.74,1.85,6.68,Mala,Bajo,8.76,8.57,Si,Negativo
7954,64,Otro,11.14,6.65,4.64,10.67,Excelente,Alto,5.53,4.44,Si,Positivo
7955,39,Hombre,4.77,2.97,2.5290282931354366,13.7,Buena,Alto,5.32,7.43,No,Positivo
7956,32,Hombre,4.72,0.17,2.26,7.97265033666125,Excelente,Bajo,7.85,1.0,Si,Positivo
7957,46,Mujer,11.13,2.62,2.95,2.92,Mala,Alto,7.09,8.53,Si,Negativo
7958,45,Mujer,11.65,6.08,3.86,14.56,Excelente,Medio,7.84,8.66,No,Neutral
7959,20,Otro,8.92,6.4,1.53,3.34,Neutral,Alto,7.95,5.18,Si,Negativo
7960,31,Mujer,2.46,3.973487447461093,3.03,14.34,Excelente,Bajo,6.43,2.09,No,Neutral
7961,63,Hombre,7.11,2.26,0.06,7.53,Buena,Alto,7.71,5.04,No,Negativo
7962,65,Otro,11.07,6.69,2.93,8.1,Neutral,Alto,8.24,9.25,No,Positivo
7963,48,Mujer,11.89,7.54,3.62,4.37,Excelente,Alto,5.6,9.24,Si,Negativo
7964,55,Otro,8.78,1.22,1.84,7.26,Excelente,Bajo,4.59,3.8,No,Negativo
7965,41,Otro,3.8,7.15,2.32,4.2,Excelente,Alto,8.27,6.53,Si,Neutral
7966,28,Hombre,3.03,1.76,2.56,13.76,Buena,Alto,7.82,2.2,No,Negativo
7967,61,Mujer,11.5,5.16,4.63,13.63,Buena,Alto,6.39,3.8,No,Negativo
7968,62,Otro,3.3,4.78,3.96,9.44,Buena,Alto,4.88,7.72,No,Positivo
7969,18,Mujer,8.84,3.08,2.96,1.35,Excelente,Bajo,4.25,3.39,No,Negativo
7970,59,Mujer,4.84,1.77,1.54,3.77,Excelente,Bajo,5.73,3.08,No,Neutral
7971,42,Mujer,6.84,7.94,0.26,3.09,Neutral,Alto,6.93,7.61,No,Positivo
7972,57,Hombre,1.2,3.973487447461093,4.99,4.15,Buena,Alto,5.43,4.22,No,Negativo
7973,19,Hombre,6.35,5.54,0.63,1.98,Neutral,Bajo,7.82,8.35,No,Neutral
7974,30,Otro,7.38,5.9,2.68,9.0,Neutral,Medio,5.84,1.6,No,Negativo
7975,50,Mujer,10.94,6.43,2.5290282931354366,11.53,Mala,Alto,8.12,8.22,No,Negativo
7976,62,Mujer,6.98,3.38,1.54,8.35,Neutral,Alto,6.03,1.84,Si,Negativo
7977,41,Otro,11.16,3.973487447461093,3.27,7.36,Buena,Alto,7.74,6.38,Si,Neutral
7978,58,Hombre,6.53,6.34,2.5290282931354366,1.68,Neutral,Bajo,6.48,6.9,Si,Negativo
7979,50,Hombre,1.43,7.52,4.43,7.97265033666125,Buena,Alto,4.53,0.94,No,Negativo
7980,49,Otro,6.444081563103487,7.07,0.06,14.74,Excelente,Alto,5.53,9.01,No,Negativo
7981,49,Mujer,9.93,7.5,0.7,3.74,Excelente,Alto,4.02,7.64,No,Neutral
7982,50,Otro,10.13,5.96,0.52,1.16,Buena,Alto,5.69,7.29,No,Positivo
7983,26,Hombre,2.45,4.86,2.5290282931354366,4.08,Mala,Medio,8.55,5.004031782065835,No,Neutral
7984,57,Mujer,9.22,3.39,4.42,1.02,Neutral,Medio,7.65,5.73,No,Neutral
7985,26,Hombre,7.76,7.67,0.54,10.37,Excelente,Medio,6.37,8.47,Si,Negativo
7986,36,Mujer,11.13,3.85,0.29,8.72,Buena,Alto,6.85,3.29,Si,Positivo
7987,20,Mujer,10.14,6.83,3.54,10.43,Mala,Alto,4.18,3.78,Si,Neutral
7988,55,Otro,5.53,6.84,1.88,7.99,Neutral,Medio,6.65,7.18,No,Negativo
7989,19,Mujer,9.11,3.14,3.35,1.12,Mala,Alto,4.57,7.61,Si,Neutral
7990,24,Mujer,11.8,6.24,4.2,1.63,Neutral,Bajo,4.95,0.04,Si,Neutral
7991,32,Otro,2.07,7.88,1.0,1.32,Mala,Bajo,4.7,0.38,No,Negativo
7992,54,Otro,1.94,1.61,1.88,2.0,Excelente,Bajo,5.92,4.47,Si,Neutral
7993,43,Hombre,6.44,4.71,1.92,9.66,Neutral,Alto,8.07,9.27,Si,Neutral
7994,22,Hombre,11.27,4.2,2.85,7.04,Excelente,Medio,4.96,6.0,No,Positivo
7995,38,Otro,8.2,2.18,0.87,2.17,Neutral,Medio,7.71,0.47,No,Positivo
7996,56,Otro,7.03,0.45,2.59,3.95,Mala,Alto,5.87,3.51,Si,Neutral
7997,37,Otro,4.98,2.92,0.26,4.61,Neutral,Medio,6.02,2.38,No,Neutral
7998,40,Otro,3.0,2.02,0.18,3.51,Excelente,Medio,4.81,6.62,No,Negativo
7999,21,Hombre,7.93,5.42,4.0,2.1,Neutral,Bajo,4.79,4.07,Si,Neutral
8000,38,Mujer,1.76,1.7,2.15,14.43,Mala,Bajo,4.95,2.07,No,Negativo
8001,26,Otro,11.84,5.92,2.55,10.46,Buena,Alto,6.78,2.77,No,Neutral
8002,61,Hombre,9.99,3.47,1.77,9.89,Mala,Alto,5.07,1.09,No,Positivo
8003,52,Hombre,3.72,2.89,4.84,2.49,Neutral,Bajo,6.79,9.72,No,Negativo
8004,58,Mujer,8.26,0.62,4.86,10.87,Excelente,Medio,6.14,7.62,Si,Positivo
8005,44,Otro,6.69,3.29,3.51,13.67,Neutral,Alto,8.3,8.04,No,Negativo
8006,26,Mujer,4.57,2.87,0.7,3.71,Excelente,Bajo,6.31,3.7,Si,Negativo
8007,54,Hombre,6.86,2.36,3.75,14.42,Buena,Medio,5.79,7.96,Si,Negativo
8008,57,Hombre,1.66,3.973487447461093,0.19,10.88,Excelente,Alto,7.17,7.69,Si,Neutral
8009,41,Mujer,1.61,2.88,3.13,10.29,Mala,Bajo,6.36,8.23,No,Negativo
8010,22,Otro,11.24,6.37,4.29,5.81,Excelente,Medio,7.74,2.99,Si,Negativo
8011,62,Hombre,7.64,5.93,2.5,4.62,Neutral,Medio,6.26,3.4,Si,Neutral
8012,38,Mujer,6.58,3.35,1.34,3.17,Buena,Medio,5.78,5.57,No,Neutral
8013,27,Mujer,6.82,2.33,2.0,9.59,Mala,Medio,7.75,6.38,No,Positivo
8014,56,Otro,5.38,1.13,3.81,7.97265033666125,Mala,Alto,7.02,6.24,No,Positivo
8015,25,Otro,3.17,5.54,3.0,1.15,Neutral,Medio,6.09,5.48,No,Positivo
8016,23,Hombre,1.62,4.46,3.29,7.97265033666125,Neutral,Bajo,7.14,0.57,Si,Positivo
8017,57,Otro,11.63,5.86,2.5290282931354366,7.82,Excelente,Alto,6.99,1.71,No,Positivo
8018,42,Otro,7.47,1.34,4.02,4.56,Neutral,Medio,4.58,5.6,Si,Neutral
8019,53,Hombre,2.41,3.86,3.23,5.37,Excelente,Alto,4.6,5.98,Si,Neutral
8020,62,Otro,9.9,7.7,0.14,10.87,Neutral,Medio,5.34,7.62,Si,Positivo
8021,23,Mujer,2.43,6.55,2.5290282931354366,7.86,Excelente,Bajo,5.92,9.42,No,Positivo
8022,59,Mujer,5.13,5.27,0.68,7.97265033666125,Excelente,Bajo,7.68,1.9,No,Neutral
8023,36,Otro,7.66,0.11,1.22,9.26,Mala,Alto,6.63,0.46,No,Positivo
8024,53,Mujer,3.5,3.973487447461093,2.93,6.16,Buena,Alto,6.01,1.81,No,Negativo
8025,59,Otro,11.1,7.75,4.6,4.63,Excelente,Bajo,6.63,6.95,No,Neutral
8026,26,Hombre,6.16,2.66,4.52,2.15,Mala,Alto,7.56,2.22,Si,Negativo
8027,20,Hombre,6.444081563103487,5.57,0.87,14.4,Buena,Bajo,4.35,1.58,No,Negativo
8028,50,Otro,8.24,5.62,1.89,9.84,Neutral,Bajo,4.03,4.82,Si,Neutral
8029,37,Hombre,4.76,1.4,3.13,9.19,Mala,Bajo,6.47,1.85,Si,Neutral
8030,37,Mujer,4.46,5.65,2.6,7.95,Excelente,Bajo,4.0,6.8,Si,Negativo
8031,26,Hombre,6.444081563103487,3.73,1.81,1.27,Neutral,Medio,8.69,0.25,No,Positivo
8032,34,Hombre,10.23,7.62,1.92,11.25,Buena,Medio,8.84,4.36,No,Neutral
8033,47,Mujer,6.79,5.89,0.35,11.32,Neutral,Bajo,4.74,9.56,No,Negativo
8034,53,Mujer,9.59,4.37,3.91,2.71,Excelente,Bajo,4.43,9.18,No,Positivo
8035,61,Otro,10.07,6.99,0.07,14.43,Buena,Medio,5.05,9.54,Si,Positivo
8036,38,Mujer,2.91,5.0,3.73,7.97265033666125,Buena,Alto,6.08,0.96,Si,Positivo
8037,50,Mujer,2.73,6.88,0.75,5.05,Excelente,Alto,6.493213189312109,0.23,No,Neutral
8038,63,Mujer,1.63,3.16,4.59,1.78,Neutral,Medio,6.84,1.78,Si,Neutral
8039,19,Otro,4.41,1.93,1.83,9.98,Buena,Bajo,5.93,7.64,No,Negativo
8040,65,Hombre,7.52,6.43,1.76,5.6,Mala,Medio,6.493213189312109,9.45,Si,Positivo
8041,45,Otro,2.67,4.6,3.48,11.57,Neutral,Alto,4.82,9.25,Si,Negativo
8042,48,Mujer,10.57,6.8,4.21,4.7,Buena,Medio,6.35,8.74,Si,Negativo
8043,28,Hombre,1.4,1.49,0.58,9.58,Excelente,Bajo,6.31,2.86,Si,Neutral
8044,53,Mujer,4.62,0.96,0.17,1.84,Buena,Medio,7.71,6.41,No,Neutral
8045,44,Mujer,8.98,0.1,0.91,11.51,Buena,Bajo,6.4,4.12,Si,Negativo
8046,25,Hombre,5.35,1.24,3.42,2.09,Neutral,Medio,8.54,3.8,Si,Neutral
8047,38,Hombre,6.27,3.973487447461093,4.83,6.87,Excelente,Bajo,4.42,0.54,Si,Neutral
8048,64,Mujer,3.81,1.12,2.5290282931354366,5.3,Excelente,Alto,4.4,6.76,No,Neutral
8049,56,Mujer,2.78,7.26,4.1,10.04,Neutral,Bajo,4.69,4.09,No,Neutral
8050,60,Mujer,2.11,4.17,1.51,11.43,Neutral,Alto,8.18,1.58,Si,Positivo
8051,19,Mujer,6.444081563103487,5.82,3.86,10.79,Excelente,Bajo,6.493213189312109,5.87,No,Neutral
8052,58,Hombre,2.5,1.27,2.5290282931354366,12.58,Buena,Bajo,6.02,6.96,Si,Positivo
8053,21,Hombre,3.94,5.14,2.49,14.18,Mala,Bajo,7.91,4.3,No,Neutral
8054,28,Otro,8.48,4.83,3.73,2.72,Excelente,Medio,8.81,4.47,Si,Negativo
8055,37,Hombre,6.08,6.22,2.38,8.04,Buena,Medio,5.2,8.48,Si,Negativo
8056,41,Mujer,8.13,2.23,1.14,7.97265033666125,Buena,Alto,7.01,0.79,No,Positivo
8057,52,Hombre,8.86,3.87,2.5290282931354366,5.13,Buena,Medio,7.62,0.55,No,Positivo
8058,45,Hombre,7.19,1.73,2.81,11.51,Excelente,Alto,5.99,1.15,Si,Negativo
8059,28,Hombre,9.36,2.88,2.91,11.16,Mala,Bajo,5.85,3.58,No,Neutral
8060,43,Otro,4.8,2.21,2.69,7.97265033666125,Buena,Alto,6.45,2.82,No,Neutral
8061,26,Mujer,5.74,5.04,4.51,2.83,Neutral,Bajo,4.06,5.64,Si,Positivo
8062,59,Otro,5.52,3.39,4.81,14.67,Excelente,Medio,4.63,6.72,Si,Positivo
8063,26,Mujer,11.84,6.76,0.4,14.89,Mala,Medio,5.22,2.5,No,Neutral
8064,27,Hombre,2.84,3.29,4.37,3.39,Excelente,Alto,7.24,5.23,Si,Negativo
8065,59,Mujer,6.87,6.49,4.58,7.86,Buena,Medio,5.42,0.95,No,Positivo
8066,41,Mujer,10.52,2.7,0.7,4.34,Buena,Bajo,6.93,6.97,Si,Neutral
8067,40,Hombre,10.55,1.06,1.33,7.3,Excelente,Bajo,7.28,4.02,No,Negativo
8068,19,Hombre,2.17,2.22,0.67,4.01,Mala,Bajo,5.99,5.43,No,Neutral
8069,57,Hombre,1.43,7.28,1.0,7.97265033666125,Buena,Bajo,6.23,5.01,Si,Positivo
8070,19,Mujer,8.93,4.97,3.23,5.65,Excelente,Medio,7.53,5.55,No,Positivo
8071,19,Mujer,9.24,5.17,4.44,12.63,Buena,Bajo,5.97,7.94,Si,Neutral
8072,34,Otro,8.86,6.57,2.19,6.71,Neutral,Alto,5.45,0.72,No,Positivo
8073,31,Hombre,8.14,3.55,3.45,11.83,Excelente,Bajo,6.08,5.47,Si,Positivo
8074,65,Otro,6.98,7.41,0.16,1.66,Neutral,Medio,7.44,4.02,No,Neutral
8075,39,Hombre,3.3,5.3,4.6,3.39,Mala,Medio,5.65,9.54,No,Neutral
8076,53,Hombre,3.45,6.92,1.65,7.97265033666125,Excelente,Bajo,8.04,8.1,No,Neutral
8077,25,Hombre,7.42,2.63,1.29,8.95,Neutral,Medio,5.22,0.19,No,Positivo
8078,27,Otro,6.75,6.4,4.3,4.11,Excelente,Alto,7.95,5.36,No,Positivo
8079,46,Mujer,9.35,5.96,4.52,10.58,Excelente,Alto,8.03,1.24,Si,Negativo
8080,25,Mujer,3.89,0.09,2.47,14.39,Buena,Medio,8.94,9.69,Si,Negativo
8081,39,Mujer,6.444081563103487,3.21,3.15,2.4,Mala,Bajo,4.08,9.41,No,Negativo
8082,63,Otro,6.05,0.05,0.73,1.14,Neutral,Medio,5.19,5.004031782065835,No,Positivo
8083,57,Hombre,6.58,3.5,4.43,5.23,Neutral,Alto,8.6,8.25,No,Negativo
8084,47,Mujer,4.73,0.7,2.5290282931354366,7.84,Buena,Bajo,8.21,6.84,Si,Negativo
8085,26,Mujer,3.73,1.0,2.72,10.54,Neutral,Medio,8.59,1.55,No,Neutral
8086,24,Mujer,4.5,1.05,1.04,4.06,Neutral,Alto,4.94,8.26,No,Positivo
8087,59,Otro,6.34,0.42,1.43,8.96,Buena,Bajo,8.1,6.08,No,Negativo
8088,36,Hombre,9.26,4.55,3.67,8.41,Neutral,Alto,5.19,5.08,Si,Negativo
8089,51,Mujer,8.5,3.39,4.81,10.51,Neutral,Bajo,5.31,2.43,No,Positivo
8090,62,Mujer,6.62,5.06,4.5,5.31,Buena,Medio,5.06,5.94,No,Positivo
8091,59,Hombre,5.87,1.21,4.86,6.66,Neutral,Alto,7.04,0.3,Si,Negativo
8092,48,Otro,1.12,6.56,4.44,2.0,Buena,Bajo,6.62,1.45,No,Negativo
8093,49,Otro,6.444081563103487,4.54,4.35,9.3,Neutral,Medio,4.29,7.18,No,Neutral
8094,56,Mujer,1.14,3.74,4.08,8.88,Buena,Bajo,8.0,5.09,No,Positivo
8095,35,Hombre,5.0,3.973487447461093,1.34,12.54,Excelente,Alto,8.33,6.56,No,Positivo
8096,63,Mujer,3.38,2.55,3.79,9.78,Excelente,Medio,8.61,1.34,Si,Neutral
8097,49,Mujer,3.57,4.49,3.76,10.92,Excelente,Bajo,7.04,0.18,No,Positivo
8098,41,Otro,11.62,0.05,4.83,13.58,Buena,Medio,7.41,3.66,Si,Neutral
8099,64,Otro,4.95,0.27,4.24,9.81,Neutral,Medio,5.96,0.62,Si,Neutral
8100,47,Hombre,1.85,5.0,0.83,11.17,Neutral,Medio,4.43,5.09,Si,Positivo
8101,36,Hombre,8.85,2.99,0.74,7.97265033666125,Buena,Medio,7.29,8.94,Si,Neutral
8102,29,Otro,3.19,3.53,1.25,4.8,Neutral,Alto,8.19,7.86,No,Neutral
8103,21,Otro,3.4,5.47,2.9,7.97265033666125,Neutral,Bajo,6.01,5.52,Si,Negativo
8104,44,Hombre,6.28,3.25,0.91,4.45,Mala,Alto,5.76,2.0,Si,Positivo
8105,60,Mujer,8.73,3.54,1.42,9.42,Neutral,Bajo,4.37,5.48,No,Neutral
8106,19,Mujer,5.5,2.13,3.36,11.96,Buena,Alto,8.79,1.75,No,Positivo
8107,40,Otro,10.71,4.11,0.26,3.24,Neutral,Alto,6.18,3.19,Si,Neutral
8108,57,Mujer,5.03,4.02,1.28,2.62,Neutral,Medio,6.26,0.34,No,Negativo
8109,61,Otro,6.444081563103487,5.26,3.17,8.46,Neutral,Bajo,5.19,7.48,Si,Positivo
8110,24,Otro,11.04,3.38,2.6,9.2,Mala,Alto,8.37,8.56,No,Neutral
8111,34,Hombre,3.3,2.66,2.84,7.97265033666125,Neutral,Bajo,4.75,6.37,Si,Neutral
8112,30,Hombre,9.5,3.56,4.68,11.81,Excelente,Medio,7.5,6.17,No,Negativo
8113,21,Otro,2.11,5.2,1.79,7.12,Neutral,Alto,7.52,1.55,No,Positivo
8114,38,Hombre,1.67,2.14,2.11,7.41,Neutral,Medio,4.95,0.04,Si,Positivo
8115,38,Hombre,1.42,3.85,4.36,1.34,Mala,Bajo,5.36,7.98,No,Negativo
8116,50,Otro,9.07,6.68,1.04,9.9,Neutral,Alto,8.33,6.95,Si,Neutral
8117,63,Mujer,2.55,2.88,4.21,11.48,Mala,Bajo,4.53,3.01,No,Positivo
8118,44,Otro,3.02,3.43,2.5290282931354366,14.51,Neutral,Bajo,8.42,5.92,Si,Negativo
8119,27,Hombre,4.79,5.56,4.25,4.34,Neutral,Medio,4.42,4.41,No,Positivo
8120,24,Otro,2.8,3.32,2.5290282931354366,11.58,Neutral,Medio,5.68,9.1,No,Positivo
8121,24,Hombre,10.93,5.3,3.61,7.05,Excelente,Alto,5.52,5.91,Si,Positivo
8122,19,Otro,3.47,4.57,4.79,1.73,Excelente,Bajo,5.43,9.01,No,Positivo
8123,30,Otro,1.38,5.24,4.66,9.08,Mala,Medio,4.88,3.42,Si,Negativo
8124,55,Mujer,7.55,1.15,0.88,13.36,Mala,Medio,6.82,4.75,No,Negativo
8125,30,Otro,3.85,6.69,3.5,10.37,Buena,Alto,6.81,1.61,Si,Negativo
8126,38,Mujer,11.02,5.69,0.45,3.81,Excelente,Medio,6.34,2.63,No,Positivo
8127,59,Hombre,4.29,0.38,4.87,2.04,Neutral,Bajo,7.03,2.08,Si,Negativo
8128,23,Hombre,7.29,7.47,1.64,14.31,Excelente,Medio,5.53,9.31,No,Neutral
8129,62,Mujer,1.2,2.15,0.13,2.32,Buena,Bajo,6.46,7.35,Si,Positivo
8130,32,Mujer,6.96,5.69,2.33,1.35,Neutral,Medio,5.2,4.75,Si,Neutral
8131,35,Hombre,4.09,5.04,2.79,1.17,Excelente,Alto,5.6,0.05,No,Negativo
8132,30,Hombre,4.47,2.14,1.28,9.27,Buena,Medio,4.85,5.38,No,Negativo
8133,44,Hombre,5.55,5.35,2.39,5.94,Mala,Medio,8.2,9.67,No,Negativo
8134,20,Hombre,10.52,5.7,0.05,1.38,Buena,Bajo,8.36,5.47,Si,Negativo
8135,29,Mujer,5.98,4.66,0.0,10.25,Neutral,Alto,7.56,7.92,No,Neutral
8136,23,Mujer,4.93,6.59,3.55,6.15,Neutral,Bajo,5.23,8.82,No,Positivo
8137,56,Hombre,11.02,5.0,4.55,7.34,Excelente,Alto,4.79,5.24,No,Negativo
8138,47,Mujer,2.34,6.78,0.23,5.04,Neutral,Medio,4.65,8.98,Si,Positivo
8139,34,Hombre,11.09,7.24,4.49,4.47,Buena,Bajo,7.69,6.43,Si,Negativo
8140,44,Mujer,5.31,0.92,1.07,6.33,Mala,Medio,7.04,7.88,Si,Negativo
8141,43,Mujer,9.67,0.57,3.94,11.5,Neutral,Medio,7.06,5.29,Si,Negativo
8142,43,Otro,2.05,7.09,4.44,5.92,Mala,Alto,4.69,5.02,Si,Neutral
8143,42,Otro,11.33,4.95,1.06,5.68,Mala,Alto,4.29,2.6,No,Positivo
8144,19,Mujer,4.15,0.89,2.81,14.79,Excelente,Bajo,4.81,9.58,Si,Neutral
8145,60,Hombre,9.16,6.97,1.76,1.89,Mala,Alto,6.74,4.73,No,Neutral
8146,34,Otro,5.86,2.01,1.64,9.53,Buena,Bajo,8.39,9.03,No,Neutral
8147,27,Otro,8.31,3.36,1.46,7.73,Buena,Bajo,4.46,3.29,Si,Positivo
8148,52,Mujer,4.95,1.9,3.15,1.74,Mala,Alto,6.07,0.51,No,Positivo
8149,42,Hombre,1.16,1.2,3.89,13.56,Mala,Bajo,6.34,2.73,No,Neutral
8150,41,Otro,3.14,1.46,2.46,3.7,Buena,Bajo,5.27,0.7,Si,Neutral
8151,46,Otro,10.52,2.92,0.98,1.61,Neutral,Medio,5.64,3.09,No,Negativo
8152,65,Hombre,1.19,0.88,0.15,11.19,Excelente,Alto,5.45,5.004031782065835,No,Positivo
8153,45,Otro,3.62,4.73,3.31,6.73,Neutral,Bajo,7.72,7.96,Si,Neutral
8154,41,Mujer,4.74,3.23,2.74,14.6,Excelente,Medio,6.43,6.88,No,Positivo
8155,35,Otro,6.444081563103487,1.28,4.83,13.82,Excelente,Medio,4.96,7.01,Si,Negativo
8156,30,Hombre,8.15,5.74,3.46,9.58,Excelente,Alto,6.31,6.89,Si,Positivo
8157,41,Otro,8.77,5.9,2.83,4.54,Neutral,Bajo,6.46,9.37,No,Positivo
8158,24,Otro,6.1,0.83,3.34,6.24,Buena,Alto,6.05,9.27,No,Negativo
8159,42,Mujer,9.56,0.3,0.68,8.96,Excelente,Alto,7.17,5.81,Si,Positivo
8160,47,Mujer,6.22,5.96,4.89,3.72,Buena,Alto,6.39,6.54,Si,Positivo
8161,60,Otro,10.04,7.63,3.59,9.12,Excelente,Alto,6.493213189312109,7.67,No,Neutral
8162,58,Otro,9.16,0.89,0.12,10.72,Neutral,Alto,6.38,9.32,No,Positivo
8163,58,Otro,6.53,2.23,1.08,13.06,Excelente,Bajo,4.32,2.38,Si,Negativo
8164,18,Otro,5.93,3.7,2.18,13.67,Neutral,Bajo,6.493213189312109,8.52,No,Positivo
8165,55,Mujer,9.89,2.56,1.49,10.15,Neutral,Alto,6.98,3.56,Si,Positivo
8166,52,Mujer,10.28,2.1,3.81,11.83,Mala,Medio,4.59,0.4,No,Positivo
8167,20,Hombre,10.41,5.65,4.85,13.58,Mala,Alto,5.34,5.93,No,Neutral
8168,43,Otro,6.95,4.54,4.1,4.66,Buena,Bajo,8.29,0.68,No,Negativo
8169,18,Hombre,10.9,7.55,4.1,5.42,Buena,Bajo,5.07,0.58,Si,Neutral
8170,48,Hombre,1.79,3.31,2.5290282931354366,11.03,Neutral,Medio,6.44,9.55,No,Negativo
8171,42,Hombre,1.14,7.22,0.14,12.99,Excelente,Medio,5.35,7.13,No,Negativo
8172,62,Otro,2.05,0.25,2.68,3.94,Neutral,Bajo,5.73,8.16,Si,Positivo
